year,mag,lon,lat,depth
2010.0,7.1,-77.306,-1.266,206.7
2010.0,7.3,168.069,-17.541,25.0
2010.0,6.0,153.175,45.98,27.8
2010.0,7.0,150.765,-5.746,44.0
2010.0,6.4,-178.649,51.423,27.0
2010.0,6.5,146.822,-5.486,220.0
2010.0,6.0,-177.245,-26.916,19.0
2010.0,6.3,126.213,1.239,41.0
2010.0,6.3,159.843,52.498,23.0
2010.0,6.6,123.222,6.548,618.0
2010.0,6.6,123.519,6.218,553.0
2010.0,7.5,123.259,6.776,640.6
2010.0,7.6,123.48,6.497,578.0
2010.0,7.3,123.409,6.718,607.1
2010.0,6.1,168.162,-15.132,6.0
2010.0,6.1,128.222,3.039,100.0
2010.0,6.3,150.712,-5.902,24.0
2010.0,6.0,-169.719,52.815,10.0
2010.0,7.3,150.59,-5.931,35.0
2010.0,6.9,150.428,-5.966,28.0
2010.0,6.7,-169.848,52.876,14.0
2010.0,6.6,-73.31,-38.067,22.0
2010.0,6.3,-68.216,-22.146,115.0
2010.0,6.3,145.999,11.143,13.0
2010.0,6.3,142.369,39.697,27.0
2010.0,6.3,166.485,-13.643,29.0
2010.0,6.3,-97.782,16.396,20.0
2010.0,6.4,179.116,-23.307,581.4
2010.0,6.7,161.447,-10.627,35.0
2010.0,6.1,151.161,-5.514,40.0
2010.0,6.2,148.689,44.448,28.0
2010.0,6.0,179.719,-33.168,170.4
2010.0,6.6,136.484,-2.329,10.5
2010.0,7.0,136.543,-2.174,18.0
2010.0,6.2,136.635,-2.386,13.0
2010.0,7.5,91.936,7.881,35.0
2010.0,6.0,169.485,-18.597,12.0
2010.0,6.0,-84.206,9.331,18.0
2010.0,6.5,93.471,11.132,112.0
2010.0,6.0,124.025,6.948,20.0
2010.0,6.1,166.745,-13.658,35.0
2010.0,7.2,166.643,-13.698,31.0
2010.0,6.5,129.944,25.773,10.0
2010.0,6.3,-35.924,35.336,10.0
2010.0,6.5,-71.558,-8.087,581.2
2010.0,6.1,-74.352,-13.928,101.4
2010.0,6.0,-135.398,-54.843,10.0
2010.0,6.0,-135.252,-54.8,10.0
2010.0,6.0,-77.541,-5.083,132.0
2010.0,7.2,96.018,3.748,38.0
2010.0,6.2,-70.547,-18.058,37.0
2010.0,6.5,101.096,-4.054,27.0
2010.0,6.3,-73.454,-38.072,19.0
2010.0,6.1,140.951,29.645,84.0
2010.0,6.3,-177.65,60.478,14.9
2010.0,6.5,-177.877,60.473,12.0
2010.0,6.5,123.623,22.18,22.0
2010.0,6.0,128.122,-1.912,27.0
2010.0,6.0,-72.969,-37.529,32.0
2010.0,6.1,-173.219,-15.271,35.0
2010.0,6.2,147.291,-6.669,53.0
2010.0,6.1,96.449,33.195,7.6
2010.0,6.9,96.548,33.165,17.0
2010.0,6.3,-3.542,36.965,609.8
2010.0,6.9,161.116,-10.878,21.0
2010.0,6.0,-176.223,-20.114,273.2
2010.0,6.0,141.943,-3.76,23.0
2010.0,7.8,97.048,2.383,31.0
2010.0,6.2,125.009,-0.183,25.0
2010.0,7.2,-115.278,32.297,4.0
2010.0,6.0,-72.878,-36.227,24.0
2010.0,6.6,92.831,13.667,34.0
2010.0,6.0,-73.385,-35.387,29.9
2010.0,6.3,-70.821,-27.953,42.0
2010.0,6.0,120.071,13.827,16.0
2010.0,6.6,152.245,-3.361,414.6
2010.0,6.7,-73.257,-36.217,18.0
2010.0,6.2,-73.158,-35.802,14.0
2010.0,6.5,141.59,37.745,32.0
2010.0,6.4,128.135,-1.692,53.0
2010.0,6.0,-72.004,-34.47,31.5
2010.0,7.0,-71.799,-34.326,18.0
2010.0,6.9,-71.891,-34.29,11.0
2010.0,6.1,144.743,19.348,427.0
2010.0,6.1,39.986,38.864,12.0
2010.0,6.3,-115.296,-16.236,18.0
2010.0,6.8,100.991,-3.762,26.0
2010.0,6.6,-73.374,-36.665,18.0
2010.0,6.1,-73.223,-36.631,29.9
2010.0,6.3,-68.328,-22.227,114.0
2010.0,6.5,167.227,-13.571,176.0
2010.0,6.0,-72.125,-33.216,24.2
2010.0,6.3,120.795,22.918,21.0
2010.0,6.1,-73.36,-36.61,20.0
2010.0,6.2,-71.617,-34.903,46.0
2010.0,6.0,-71.827,-34.7,35.0
2010.0,6.2,-71.828,-33.422,31.1
2010.0,6.1,-73.208,-36.354,19.0
2010.0,6.3,-65.602,-24.872,10.0
2010.0,6.0,-71.955,-33.281,35.0
2010.0,6.1,-72.427,-34.749,35.0
2010.0,7.4,-75.048,-37.773,35.0
2010.0,6.0,-72.673,-36.869,35.0
2010.0,6.0,-71.943,-33.878,35.0
2010.0,6.2,-72.614,-34.867,35.0
2010.0,6.0,-69.141,-31.663,39.8
2010.0,8.8,-72.898,-36.122,22.9
2010.0,7.0,128.425,25.93,25.0
2010.0,6.0,-176.036,-23.626,15.0
2010.0,6.9,130.703,42.587,577.7
2010.0,6.2,128.723,-7.217,126.0
2010.0,6.1,-174.767,-21.902,11.0
2010.0,6.1,-173.492,-15.053,10.0
2010.0,6.3,123.615,23.488,21.0
2010.0,6.0,152.731,46.836,30.0
2010.0,6.2,99.593,-47.911,1.0
2010.0,6.2,154.463,-6.112,32.0
2010.0,6.3,-65.879,-57.664,5.0
2010.0,6.0,-72.784,18.387,10.0
2010.0,7.0,-72.571,18.443,13.0
2010.0,6.5,-124.692,40.652,29.3
2010.0,6.2,157.626,-9.131,12.0
2010.0,6.0,157.892,-9.05,35.0
2010.0,6.8,157.551,-9.019,15.4
2010.0,6.8,-14.695,-58.173,13.0
2010.0,7.1,157.354,-8.783,10.0
2010.0,6.6,157.487,-8.726,10.0
2010.0,6.1,141.949,12.424,8.0
2009.0,6.0,-150.975,-59.401,10.0
2009.0,6.1,131.205,-5.53,85.0
2009.0,6.3,134.719,42.245,392.0
2009.0,6.0,99.393,-1.434,19.0
2009.0,6.0,33.818,-10.108,6.0
2009.0,6.4,121.605,23.796,43.0
2009.0,6.0,154.444,-5.958,39.0
2009.0,6.3,152.756,53.417,656.2
2009.0,6.0,95.91,2.759,21.0
2009.0,6.4,-21.072,-0.642,10.0
2009.0,6.4,170.963,-22.15,45.0
2009.0,6.0,-122.321,-56.476,10.0
2009.0,6.1,126.288,5.326,38.8
2009.0,6.0,-177.018,-29.216,28.0
2009.0,6.0,118.885,-10.403,15.0
2009.0,6.8,-174.035,-20.708,18.0
2009.0,6.2,179.467,-31.569,435.7
2009.0,6.4,-178.425,-17.794,522.6
2009.0,6.6,-131.395,52.123,17.0
2009.0,6.2,-66.641,-22.965,220.4
2009.0,6.5,-70.321,-19.394,27.0
2009.0,6.0,91.899,8.082,23.0
2009.0,7.3,178.331,-17.239,595.0
2009.0,6.6,118.631,-8.207,18.0
2009.0,6.0,160.703,-52.292,10.0
2009.0,6.2,-175.173,-24.121,9.0
2009.0,6.8,129.782,29.218,34.0
2009.0,6.2,70.722,36.391,210.0
2009.0,6.0,-65.163,-59.955,10.0
2009.0,6.0,-179.205,-23.091,417.9
2009.0,6.9,130.385,-6.133,130.0
2009.0,6.0,166.047,-12.196,31.1
2009.0,6.2,70.95,36.517,185.9
2009.0,6.0,-82.579,6.729,18.0
2009.0,6.0,-172.264,-15.36,18.0
2009.0,6.1,105.223,-6.534,38.0
2009.0,6.0,-103.823,3.272,10.0
2009.0,6.0,139.539,-3.058,105.7
2009.0,6.3,-174.823,-14.91,10.0
2009.0,6.4,-167.118,52.604,14.0
2009.0,6.0,128.232,2.93,32.0
2009.0,6.5,-166.997,52.754,24.0
2009.0,6.2,166.498,-12.414,42.0
2009.0,6.2,66.688,-17.099,10.0
2009.0,6.0,170.248,-22.0,10.0
2009.0,6.0,152.455,47.851,112.0
2009.0,6.0,166.314,-12.912,35.0
2009.0,6.1,165.819,-11.263,44.7
2009.0,6.0,166.489,-12.237,35.0
2009.0,6.8,165.91,-13.298,35.0
2009.0,7.4,166.497,-13.093,31.1
2009.0,6.8,166.086,-12.39,21.0
2009.0,7.8,166.382,-12.517,35.0
2009.0,7.7,166.51,-13.006,45.0
2009.0,6.8,122.371,4.079,574.0
2009.0,6.6,123.378,6.74,620.0
2009.0,6.1,121.452,23.63,28.0
2009.0,6.0,174.505,-17.017,10.0
2009.0,6.1,-173.471,-16.335,8.0
2009.0,6.6,101.524,-2.482,9.0
2009.0,7.6,99.867,-0.72,81.0
2009.0,6.0,-172.551,-15.832,10.0
2009.0,6.0,-173.159,-15.355,10.0
2009.0,8.1,-172.095,-15.489,18.0
2009.0,6.4,-107.339,18.829,13.0
2009.0,6.0,159.911,-52.963,10.0
2009.0,6.1,91.437,27.332,14.0
2009.0,6.2,-112.267,-29.144,10.0
2009.0,6.4,-67.927,10.709,14.0
2009.0,6.0,154.192,48.317,36.0
2009.0,6.0,43.443,42.66,15.0
2009.0,6.2,110.628,-10.198,23.0
2009.0,6.2,130.014,31.14,163.0
2009.0,6.2,-178.956,-29.395,257.0
2009.0,7.0,107.297,-7.782,46.0
2009.0,6.6,-172.571,-15.223,11.0
2009.0,6.3,95.718,37.696,13.0
2009.0,6.9,123.427,-7.146,642.4
2009.0,6.0,0.944,72.2,6.0
2009.0,6.3,-178.391,-26.064,269.8
2009.0,6.1,123.516,23.426,15.0
2009.0,6.7,123.499,23.501,20.0
2009.0,6.7,99.49,-1.479,20.0
2009.0,6.6,140.395,32.821,53.0
2009.0,6.2,138.264,34.743,40.4
2009.0,7.5,92.902,14.099,24.0
2009.0,6.6,166.09,-11.612,35.0
2009.0,7.1,137.944,33.167,292.0
2009.0,6.1,166.356,-45.554,10.0
2009.0,6.1,125.095,24.233,25.0
2009.0,6.2,-113.728,29.31,10.0
2009.0,6.9,-112.903,29.039,10.0
2009.0,6.1,132.908,-0.447,20.0
2009.0,6.1,-124.296,-56.234,10.0
2009.0,6.1,150.506,-3.375,13.4
2009.0,7.8,166.562,-45.762,12.0
2009.0,6.3,122.201,24.056,17.0
2009.0,6.1,-70.445,-15.041,198.9
2009.0,6.0,-102.686,-36.004,12.0
2009.0,6.1,-72.453,75.351,19.0
2009.0,6.1,176.992,50.435,22.0
2009.0,6.1,-78.966,9.59,38.0
2009.0,6.0,-109.754,25.131,10.0
2009.0,6.4,25.471,34.164,19.0
2009.0,6.7,153.782,-5.157,64.0
2009.0,6.1,5.871,-54.366,10.0
2009.0,6.1,126.438,5.361,35.0
2009.0,6.0,167.812,-17.611,15.0
2009.0,6.0,-46.105,23.864,14.0
2009.0,6.4,143.445,41.824,29.0
2009.0,6.0,35.139,-45.833,16.0
2009.0,6.3,167.949,-17.757,15.0
2009.0,7.3,-86.217,16.731,19.0
2009.0,6.0,-177.683,-31.475,4.0
2009.0,6.5,-178.833,-31.553,43.0
2009.0,6.1,149.543,-5.664,89.0
2009.0,6.1,-85.169,1.393,6.0
2009.0,6.3,-91.143,14.546,108.0
2009.0,6.1,-178.582,-30.3,131.7
2009.0,6.2,155.009,50.833,152.0
2009.0,6.1,126.678,4.136,25.0
2009.0,6.6,151.427,46.015,35.0
2009.0,6.1,-70.483,-19.584,25.0
2009.0,6.7,-26.858,-60.203,20.0
2009.0,6.3,100.471,-3.115,22.0
2009.0,6.9,151.548,46.049,31.0
2009.0,6.3,13.334,42.334,8.8
2009.0,6.3,127.201,5.149,48.0
2009.0,6.4,144.102,-3.522,10.0
2009.0,6.0,-152.743,56.546,21.0
2009.0,6.0,139.543,-2.952,93.0
2009.0,7.6,-174.66,-23.043,31.0
2009.0,6.3,126.552,3.807,35.0
2009.0,6.3,-82.767,5.686,9.0
2009.0,6.5,-1.853,80.324,9.0
2009.0,6.3,-24.796,-60.525,15.0
2009.0,6.0,126.561,3.679,32.0
2009.0,7.0,-176.33,-27.424,25.0
2009.0,6.0,-178.617,-30.724,13.0
2009.0,6.1,-80.891,-5.854,21.0
2009.0,6.3,126.548,4.036,27.0
2009.0,6.0,126.724,3.972,35.0
2009.0,6.0,126.411,3.947,26.0
2009.0,6.0,126.783,4.026,35.0
2009.0,7.2,126.387,3.886,20.0
2009.0,6.0,-81.15,-6.567,15.0
2009.0,6.0,-76.558,-13.582,21.0
2009.0,6.1,128.568,-7.307,146.7
2009.0,6.1,148.511,-5.912,44.0
2009.0,6.1,171.043,-22.689,24.0
2009.0,6.0,170.806,-22.477,35.0
2009.0,6.6,170.911,-22.596,12.0
2009.0,6.4,-177.951,-30.199,33.0
2009.0,7.4,155.154,46.857,36.0
2009.0,6.7,170.635,-22.352,27.0
2009.0,6.0,66.078,-13.147,10.0
2009.0,6.1,-84.197,10.165,14.0
2009.0,6.0,133.434,-0.659,16.0
2009.0,7.4,133.305,-0.691,23.0
2009.0,6.6,70.743,36.419,204.8
2009.0,7.7,132.885,-0.414,17.0
2008.0,6.3,125.377,5.752,206.0
2008.0,6.0,-171.909,-17.29,9.0
2008.0,6.3,142.425,36.541,19.0
2008.0,6.0,-72.051,-32.473,25.0
2008.0,6.2,-71.726,-32.458,18.0
2008.0,6.0,166.572,-12.337,51.0
2008.0,6.1,168.173,-15.929,224.1
2008.0,6.8,-176.924,-31.232,18.0
2008.0,6.3,106.823,-53.005,11.0
2008.0,6.4,124.745,-7.393,398.0
2008.0,6.0,-177.716,-18.701,386.0
2008.0,7.3,154.322,54.203,492.3
2008.0,6.3,-13.933,-1.23,10.0
2008.0,6.4,171.199,-22.523,57.3
2008.0,6.3,101.259,-4.348,24.0
2008.0,6.1,159.553,-8.947,118.0
2008.0,6.3,-82.967,8.267,32.0
2008.0,7.4,122.091,1.271,30.0
2008.0,6.3,95.833,37.565,19.0
2008.0,6.0,-174.232,-15.223,121.0
2008.0,6.2,129.074,-6.712,10.0
2008.0,6.4,168.032,-14.829,13.0
2008.0,6.3,168.458,-17.135,205.7
2008.0,6.1,-174.366,51.552,36.0
2008.0,6.0,148.712,-3.399,10.0
2008.0,6.1,-108.246,-9.02,10.0
2008.0,6.4,67.455,30.598,14.0
2008.0,6.4,67.351,30.639,15.0
2008.0,6.0,145.867,-3.494,18.3
2008.0,6.3,145.574,-2.635,10.0
2008.0,6.4,-175.351,-18.414,233.4
2008.0,6.9,-173.819,-21.863,29.0
2008.0,6.7,-92.364,14.423,24.0
2008.0,6.2,-64.971,-20.123,352.7
2008.0,6.1,-64.833,19.161,23.0
2008.0,6.3,90.35,29.807,12.0
2008.0,6.0,69.47,33.886,10.0
2008.0,6.7,73.824,39.533,27.4
2008.0,6.1,-177.176,-30.184,10.0
2008.0,7.0,-177.683,-29.756,36.0
2008.0,6.0,83.487,30.836,4.0
2008.0,6.4,-105.497,17.612,12.0
2008.0,6.0,-105.999,-4.554,11.0
2008.0,6.8,143.754,41.892,25.0
2008.0,6.6,127.363,1.885,96.0
2008.0,6.6,-38.705,8.093,9.0
2008.0,6.1,55.828,26.743,12.0
2008.0,6.9,166.967,-13.501,110.0
2008.0,6.2,169.108,-19.964,36.0
2008.0,6.3,-63.225,-26.736,569.6
2008.0,6.0,-177.636,-25.387,171.1
2008.0,6.0,101.889,26.241,11.0
2008.0,6.4,147.258,-6.146,75.0
2008.0,6.3,-17.358,-0.252,12.0
2008.0,6.3,104.158,51.607,16.0
2008.0,6.4,-74.377,-7.641,154.0
2008.0,6.7,83.52,30.901,12.0
2008.0,6.0,65.394,-17.769,6.0
2008.0,6.0,97.697,25.039,10.0
2008.0,6.1,-173.476,-15.087,8.0
2008.0,6.0,124.319,12.897,10.0
2008.0,6.0,-21.843,-1.02,13.0
2008.0,6.2,91.814,11.055,20.0
2008.0,6.3,153.826,-60.693,10.0
2008.0,6.5,153.771,-60.648,10.0
2008.0,6.0,105.494,32.756,6.0
2008.0,6.3,130.195,-5.916,173.9
2008.0,6.0,163.103,-10.578,10.0
2008.0,6.2,157.584,50.967,27.0
2008.0,6.8,141.464,39.802,108.0
2008.0,6.0,142.051,37.186,22.0
2008.0,6.4,-177.312,-17.337,391.0
2008.0,6.2,164.616,-11.066,10.0
2008.0,6.6,164.493,-11.041,11.0
2008.0,7.0,142.214,37.552,22.0
2008.0,6.4,27.86,35.8,52.0
2008.0,6.2,121.149,21.014,14.0
2008.0,6.2,-71.748,-15.986,123.0
2008.0,6.0,128.334,27.532,43.0
2008.0,7.7,152.886,53.882,632.8
2008.0,6.2,-179.778,-23.37,581.2
2008.0,7.0,-22.099,-58.227,8.0
2008.0,6.0,137.446,45.156,326.0
2008.0,6.1,91.712,10.847,15.0
2008.0,6.6,91.824,11.005,17.0
2008.0,6.2,-173.342,-20.768,38.0
2008.0,6.1,141.276,67.698,18.0
2008.0,6.0,-107.45,-36.623,10.0
2008.0,6.9,140.881,39.03,7.8
2008.0,6.4,21.525,37.963,16.0
2008.0,6.0,127.885,-7.495,122.0
2008.0,6.0,-91.623,-38.844,10.0
2008.0,6.0,120.231,-8.1,14.0
2008.0,6.2,161.273,-10.509,84.0
2008.0,6.5,149.66,-59.384,10.0
2008.0,6.3,121.35,20.124,31.0
2008.0,6.4,80.479,-41.198,9.0
2008.0,6.3,-21.013,64.005,9.0
2008.0,6.0,-153.78,56.087,22.0
2008.0,6.1,105.423,32.56,18.0
2008.0,6.5,-34.897,7.313,8.0
2008.0,6.3,178.759,51.162,27.0
2008.0,6.0,99.147,1.64,10.0
2008.0,6.1,103.618,31.214,10.0
2008.0,7.9,103.322,31.002,19.0
2008.0,6.8,143.181,12.516,76.0
2008.0,6.9,141.526,36.164,27.0
2008.0,6.1,141.756,36.156,23.3
2008.0,6.2,141.545,36.178,19.0
2008.0,6.6,-177.528,51.864,14.0
2008.0,6.1,168.824,-20.238,35.0
2008.0,6.4,168.953,-19.941,32.0
2008.0,6.1,-24.714,-58.739,35.0
2008.0,6.1,164.117,-49.091,10.0
2008.0,6.5,-23.471,-1.182,10.0
2008.0,6.0,121.619,22.881,10.0
2008.0,6.0,125.722,-7.875,10.0
2008.0,6.3,168.796,-20.273,14.0
2008.0,6.1,125.694,-7.815,13.0
2008.0,6.3,-179.022,-17.342,553.8
2008.0,6.6,-179.165,51.878,13.0
2008.0,6.3,-175.699,-18.609,10.0
2008.0,6.4,-179.361,51.856,11.0
2008.0,6.1,-90.599,13.564,33.0
2008.0,6.0,-28.035,-56.022,140.2
2008.0,7.1,158.453,-55.664,16.0
2008.0,6.1,168.839,-20.392,11.0
2008.0,6.3,168.874,-19.997,35.0
2008.0,7.3,168.892,-20.071,33.0
2008.0,6.3,168.905,-20.185,35.0
2008.0,6.4,168.861,-20.175,16.0
2008.0,6.3,95.296,2.855,20.0
2008.0,6.2,-68.963,-20.043,120.0
2008.0,6.2,-178.716,52.176,132.0
2008.0,7.2,81.467,35.49,10.0
2008.0,6.1,126.934,6.192,45.0
2008.0,6.2,-177.44,-29.252,25.0
2008.0,6.0,94.596,2.708,25.0
2008.0,6.0,142.599,26.988,10.0
2008.0,6.0,35.008,-45.492,10.0
2008.0,6.3,167.183,-16.489,10.0
2008.0,6.4,167.335,-16.567,13.0
2008.0,6.9,125.63,13.351,24.0
2008.0,6.0,121.334,19.913,10.0
2008.0,6.5,153.175,46.406,10.0
2008.0,6.2,99.823,-2.18,25.0
2008.0,6.2,142.438,26.816,15.0
2008.0,6.7,99.808,-2.245,25.0
2008.0,6.6,99.891,-2.332,25.0
2008.0,7.2,99.972,-2.486,25.0
2008.0,6.5,99.931,-2.405,22.0
2008.0,6.8,-23.433,-57.335,14.0
2008.0,6.0,-114.867,41.153,6.7
2008.0,6.1,18.571,77.079,12.0
2008.0,6.2,21.775,36.288,9.9
2008.0,7.4,95.964,2.768,26.0
2008.0,6.1,-68.385,-21.346,130.1
2008.0,6.5,21.863,36.345,28.0
2008.0,6.9,21.67,36.501,29.0
2008.0,6.2,128.644,-8.158,19.0
2008.0,6.5,-94.304,16.357,83.0
2008.0,6.6,-25.586,-60.797,8.0
2008.0,6.0,125.084,-0.236,38.0
2008.0,6.9,-41.899,10.671,9.0
2008.0,6.3,-70.037,-20.166,35.0
2008.0,6.0,-179.352,-21.495,604.2
2008.0,6.2,127.688,-7.302,8.0
2008.0,6.2,97.442,1.011,20.0
2008.0,6.1,-175.589,-15.419,10.0
2008.0,6.0,-175.348,-15.277,6.0
2008.0,6.1,126.816,2.346,35.0
2008.0,6.5,-179.535,-21.984,597.6
2008.0,6.3,-127.264,43.785,13.0
2008.0,6.1,-131.183,51.649,10.0
2008.0,6.4,85.166,32.288,10.0
2008.0,6.2,22.693,37.216,75.0
2008.0,6.4,-130.542,51.163,10.0
2008.0,6.6,-130.746,51.254,15.0
2008.0,6.0,101.032,-2.782,35.0
2008.0,6.3,146.884,-5.878,34.0
2007.0,6.4,-168.221,52.558,25.0
2007.0,6.1,142.026,38.503,48.4
2007.0,6.1,96.806,2.087,23.0
2007.0,6.2,139.067,-2.407,20.0
2007.0,6.3,-178.979,51.366,25.0
2007.0,6.6,178.291,-39.011,20.0
2007.0,7.2,-179.509,51.36,34.0
2007.0,6.7,-70.182,-22.954,45.0
2007.0,6.4,131.09,-6.622,57.0
2007.0,6.0,127.474,-7.526,175.9
2007.0,6.2,-172.367,-15.213,17.0
2007.0,6.2,-70.549,-23.202,16.0
2007.0,6.0,-70.479,-23.157,15.0
2007.0,7.8,-177.514,-25.996,152.5
2007.0,7.4,-61.274,14.944,156.0
2007.0,6.3,-97.404,-36.756,10.0
2007.0,6.6,162.149,-10.95,16.0
2007.0,6.5,118.467,-8.224,18.0
2007.0,6.0,100.413,-2.238,35.0
2007.0,6.5,118.37,-8.292,20.0
2007.0,6.8,147.098,-5.757,53.0
2007.0,6.1,-70.483,-22.917,15.0
2007.0,6.0,155.672,-6.907,52.6
2007.0,6.0,173.486,-21.968,10.0
2007.0,6.3,-178.752,-21.185,558.3
2007.0,6.0,-66.323,-22.643,246.4
2007.0,6.8,-77.838,-2.312,122.9
2007.0,6.8,-70.237,-22.925,26.0
2007.0,6.3,-70.407,-22.867,27.0
2007.0,7.7,-69.89,-22.247,40.0
2007.0,7.7,-69.89,-22.247,40.0
2007.0,6.6,161.318,-51.777,10.0
2007.0,6.1,-128.966,-55.466,10.0
2007.0,6.0,-178.38,51.418,28.0
2007.0,7.2,145.388,18.9,207.0
2007.0,6.1,154.231,46.011,20.0
2007.0,6.8,101.02,-3.899,21.0
2007.0,6.0,154.77,-6.31,46.3
2007.0,6.6,179.53,-25.775,509.3
2007.0,6.1,167.458,-44.793,19.0
2007.0,6.8,167.553,-44.796,18.0
2007.0,6.1,169.195,-21.23,37.0
2007.0,6.0,152.892,-4.808,39.0
2007.0,6.1,147.148,18.73,20.0
2007.0,6.5,179.459,-25.189,509.4
2007.0,6.2,92.903,2.543,35.0
2007.0,6.3,-161.708,54.511,32.0
2007.0,6.6,163.69,-49.2,18.0
2007.0,7.4,164.09,-49.29,10.0
2007.0,7.0,145.71,10.46,14.0
2007.0,6.0,95.51,2.91,29.3
2007.0,7.5,142.7,21.96,277.5
2007.0,6.3,169.47,-21.18,10.0
2007.0,6.3,169.43,-21.24,10.0
2007.0,6.1,169.37,-21.22,49.1
2007.0,6.1,99.46,-1.78,35.0
2007.0,6.8,153.48,-5.01,35.0
2007.0,6.2,179.998,-30.965,416.7
2007.0,6.2,-179.99,-30.93,412.6
2007.0,6.7,100.14,-2.01,29.5
2007.0,6.0,100.9,-2.73,35.9
2007.0,6.4,101.14,-4.09,29.2
2007.0,6.0,-147.27,-57.52,10.0
2007.0,6.0,101.47,-3.2,49.0
2007.0,6.3,126.32,3.77,35.0
2007.0,7.0,99.61,-2.15,27.0
2007.0,6.5,99.63,-1.66,34.3
2007.0,7.9,100.83,-2.66,37.3
2007.0,8.5,101.37,-4.44,34.0
2007.0,6.8,-77.95,2.96,31.0
2007.0,6.2,122.22,24.35,53.0
2007.0,6.2,150.08,45.83,94.0
2007.0,6.3,165.699,-11.766,36.7
2007.0,6.3,165.81,-11.83,35.0
2007.0,7.2,165.84,-11.62,35.0
2007.0,6.1,-109.7,24.96,10.0
2007.0,6.0,-174.32,-17.42,127.4
2007.0,6.5,-39.26,8.01,10.0
2007.0,6.4,127.4,6.15,8.0
2007.0,6.0,-76.29,-13.81,30.0
2007.0,6.4,129.4,-5.3,10.0
2007.0,6.0,-76.214,-14.286,35.0
2007.0,6.0,-76.15,-14.38,35.0
2007.0,6.5,159.49,-9.83,10.0
2007.0,6.4,-76.15,-14.28,23.4
2007.0,8.0,-76.61,-13.38,39.0
2007.0,6.5,-177.52,50.28,9.0
2007.0,6.1,153.83,-60.52,10.0
2007.0,6.0,166.3,-11.38,42.0
2007.0,7.5,107.419,-5.859,280.0
2007.0,7.5,107.67,-5.91,290.0
2007.0,6.0,126.86,27.29,18.1
2007.0,6.1,-105.5,-4.8,10.0
2007.0,6.7,-179.94,51.26,21.0
2007.0,6.2,141.81,47.11,5.0
2007.0,7.2,167.71,-15.62,120.0
2007.0,6.2,-17.79,-0.16,11.0
2007.0,6.1,171.03,-21.48,10.0
2007.0,6.9,127.46,2.82,25.0
2007.0,6.0,92.51,7.16,10.3
2007.0,6.4,-65.83,-22.22,289.5
2007.0,6.0,-71.28,-8.09,644.9
2007.0,6.1,-177.68,-26.27,10.0
2007.0,6.1,-177.67,-26.21,10.0
2007.0,6.8,134.86,36.8,350.4
2007.0,6.6,138.46,37.52,12.0
2007.0,6.1,-168.01,52.46,10.0
2007.0,6.1,168.67,-15.44,8.0
2007.0,6.0,-176.25,51.8,35.0
2007.0,6.0,-74.37,-7.93,152.1
2007.0,6.0,-93.63,16.49,113.0
2007.0,6.3,-30.25,0.7,10.0
2007.0,6.7,154.65,-7.97,10.0
2007.0,6.0,108.15,-10.53,5.0
2007.0,6.5,-2.63,-55.64,10.0
2007.0,6.3,151.0,-3.57,25.7
2007.0,6.7,-90.66,13.56,23.0
2007.0,6.2,146.74,-3.3,4.7
2007.0,6.1,101.01,23.02,5.0
2007.0,6.4,157.29,52.13,116.0
2007.0,6.0,127.33,-1.08,24.0
2007.0,6.1,151.88,-4.61,132.5
2007.0,6.0,-178.05,-30.7,40.7
2007.0,6.3,100.69,20.47,23.8
2007.0,6.0,-80.58,-44.95,10.0
2007.0,6.0,-179.24,-19.41,688.0
2007.0,6.5,-179.27,-19.41,676.4
2007.0,6.1,81.99,34.26,9.0
2007.0,6.2,-14.92,-1.39,10.0
2007.0,6.2,-179.94,51.97,117.0
2007.0,6.0,-20.22,-60.77,10.0
2007.0,6.4,166.87,-14.28,55.0
2007.0,6.2,-72.67,-45.24,36.7
2007.0,6.0,166.81,-13.84,40.7
2007.0,6.1,151.32,-3.56,407.4
2007.0,6.0,125.03,25.62,11.1
2007.0,6.3,125.1,25.71,9.0
2007.0,6.1,125.08,25.71,10.0
2007.0,6.4,147.96,-58.03,10.0
2007.0,6.1,-108.86,-35.0,10.0
2007.0,6.0,-100.23,17.27,34.0
2007.0,6.0,161.03,-61.81,10.0
2007.0,6.1,95.67,2.91,26.9
2007.0,6.0,-24.49,37.28,8.0
2007.0,6.3,-24.61,37.32,14.0
2007.0,6.5,169.056,-20.688,10.0
2007.0,6.2,168.89,-20.72,10.0
2007.0,6.4,156.53,-7.78,31.2
2007.0,6.2,169.03,-20.66,12.0
2007.0,6.0,155.84,-7.86,8.0
2007.0,6.2,70.64,36.39,222.1
2007.0,6.2,157.45,-8.62,18.0
2007.0,6.2,157.64,-8.7,14.0
2007.0,6.0,156.25,-7.27,34.0
2007.0,6.1,-72.93,-45.37,4.9
2007.0,6.0,155.682,-7.303,10.0
2007.0,6.9,155.79,-7.33,10.0
2007.0,6.6,155.777,-7.169,10.0
2007.0,6.1,156.934,-9.505,24.3
2007.0,8.1,157.06,-8.43,10.0
2007.0,6.2,-123.22,-56.02,10.0
2007.0,6.9,169.43,-20.76,35.0
2007.0,6.7,136.54,37.34,8.0
2007.0,7.1,169.41,-20.62,34.0
2007.0,6.2,-78.49,4.59,8.0
2007.0,6.0,-78.53,4.54,10.0
2007.0,6.2,126.2,1.14,35.0
